UmmAneesa,"b'@3YearLetterman @SenSanders Hate to break the news to you, but marijuana is a plant. Can you please cite the number of overdoses from MJ in any given year? Now compare that to opioid overdoses, or deaths from alcohol or tobacco. What are your stats? P.S. it\'s ""Senator"" Sanders.'"
FAfied32,"b'@moneyeducator Came to rec Botox and someone already did. So, +1 - partner is pain management trained and did much of her training+work around opioid and pain reduction through Botox or other measures.\nCan intro if your wife has questions before deciding on anything.'"
chucks_gas_Bsak,"b""@KrisRemillard5 I use it for harm reduction, P.A.'s medical program actually lists opioid addiction as a reason to be prescribed MJ.. It's funny all states give methadone but won't prescribe marijuana. I think rehab's should implement edibles or tincture along with Subutex or methadone step down"""
ChrisAnerton,"b""@davidhogg111 There's nearly 69,000 opioid deaths in the US. Do you want to ban that too? Oh wait"""
realityspeakin2,"b'@EricG1247 Exactly!  Let\xe2\x80\x99s not forget that Marsha co-sponsored bill that weakens DEA opioid enforcement.  Explain this, Marsha, Marsha, Marsh!\xf0\x9f\xa5\xb4'"
MiamiLightfoot,"b'@jpgreenan @RachelRoundyOR Fast forward 70 years, and there\xe2\x80\x99s an obesity and diabetes epidemic which are much more serious and lethal than the so-called \xe2\x80\x9copioid epidemic.\xe2\x80\x9d  \nCorn syrup in everything and the \xe2\x80\x9cfood pyramid,\xe2\x80\x9d is the crap public health policy of the U.S.!'"
dawnimatrix,"b'@quinky_dink @GasserKellie Threat to Public Welfare\xe2\x80\xa6 Sounds like the same thing this \xe2\x80\x9cOpioid Crisis\xe2\x80\x9d is doing.\nOr, I mean doing the same exact thing. Sorry, having a very bad time.'"
independentob10,b'@MarshaBlackburn It is absolutely paramount we keep the GOP in TN from legalizing child marriage to be used as a cover by child rapists. \n\nIt is absolutely paramount we talk about the weapons bought in TN being used in Chicago.\n\nIt is absolutely paramount we talk about the opioid epidemic in TN.'
Sk8boardPhuck,b'@fcb_bright @aquavulva1 @WWEGareth I\xe2\x80\x99ve dated a woman who had an opioid issue \xe2\x80\xa6 this is exactly what it is'
ozzetheoz,b'We need a disney princess with an opioid addiction'
WWEGareth,b'@aquavulva1 This is opioid use. \n\nNobody at all thinks this is funny either.'
EvenWokerPresby,b'@JeremyWingert79 @William_E_Wolfe Ah yes. Unless the Bible specifically forbids something it\xe2\x80\x99s permitted. Guess opioid abuse and human trafficking are ok since they\xe2\x80\x99re never explicitly mentioned as bad. \n\nJust say you don\xe2\x80\x99t believe the Bible is authoritative and move along'
Angela14777869,"b'@MarshaBlackburn Opioid Marsha took $700,000 from opioid manufacturers\xe2\x80\xa6 \n\nParents across America are paying attention.'"
IBAConservative,b'@lovemedo7 @krisster8 What \nPandemic\nHealthcare collapse\nAffordable \xf0\x9f\x8f\x98 crisis\nHomeless crisis\nOpioid epidemic - no rehabs\nHighest crime\nRecord #JustinFlation \nEroding services for taxpayers \nGrowing services/entitlements for taxpayer dependent\nDebt/looting-0 measurable outcome\n#TrudeauCorruption'
TheBeardsley,"b""The senate won't legalize marijuana because it would be a threat to the opioid industry"""
RepJacobs,"b'I cosponsored the HALT Fentanyl Act to give law enforcement the tools to stop dangerous illicit drugs streaming into our nation and bring an end to the opioid crisis.\n\xc2\xa0\nYesterday, Democrats BLOCKED this legislation.'"
klkason,"b""@frankgatto161 Oh, and let me qualify that, I've used medical marijuana for 2 shoulder surgeries, 2 knee surgeries, 2 rebuilt feet with bone grafting, cancer, and spinal stenosis. Still, not one single opioid was necessary."""
drtuck1,"b'@MarshaBlackburn You took $700,000 from opioid companies to block laws to investigate. You are not fit to hold a seat in the Senate, you are unqualified. How did the likes of you get in the judiciary committee? Your questions were stupid.'"
HildyJohnson305,"b""@MarshaBlackburn Schools in Tennessee are so bad, kids don't even know how to read.  Why aren't you doing something about that, Marsha?\n\nKeeping tabs of your big pharma opioid stock investments must keep you very busy."""
touchy1_,b'Someone needs to do something about the opioid epidemic among  European vacationers'
gregorylh411,"b'@rolandsmartin @BlkStarNetwork Opioid was considered what? A crisis. Which community? White or white crime is considered?  A crisis. Which community? See the pattern. Look at all of those white lives taken in Russia vs Ukraine.  Jan 6. Same, but the terrorist attack  is shaded by terms like Sedition. \xf0\x9f\x98\x8f'"
WorkEmail17,b'@MarshaBlackburn Are they paying attention to who is taking money from the opioid industries that kill their kids.. You should be ashamed.'
selly55,"b'@MarshaBlackburn This is not being taught, stop lying and worry about your states education (47th) and your states opioid use.'"
ataxerex2020,b'@acweyand Could this not bring more opioid addicts to Ann Arbor (now having life saving treatments for their overdoses)'
jenskeet___,"b""why use a jokey tone if you're writing about the opioid crisis? whats funny bitch"""
brainwashedjoe,b'@IamJoelBrown Amazing to me how the same people who brought us the largest opioid epidemic in history became the \xe2\x80\x9cgood guys\xe2\x80\x9d as soon as the vaccine rolled out. \xf0\x9f\x98\x82'
PDeG20,b'@GregBernetic @Zeke96856072 @OntarioDoctor2 Doctors are known for being incredibly naive in all things outside of their exact area of practice. Don\xe2\x80\x99t forget in every medical class there is a doctor that finished last. Just look at opioid crisis and you\xe2\x80\x99ll have your answer of whether doctors care about an oath over the $$.'
BlackBi40200550,"b""@redheadb3 Did anyone ask her why she accepted $700k from opioid companies in the midst of her state's opioid crisis? She doesn't seem to want to talk about that."""
Lanachka2021,"b'#fentanyl is NOT akin to anthrax or any biohazard \xe2\x98\xa3\xef\xb8\x8f \n\nIt is an opioid JUST like Percocet, heroin, methadone, &amp; OxyContin or oxycodone\n\nExposure to it HAS NO AFFECT WHATSOEVER UNLESS INGESTED\n\nIT CANNOT BE ABSORBED THROUGH THE SKIN OR AIR!!!'"
Waitwha28340512,"b'@RepJohnCurtis Good point, only lowers cost for people. Eff that, these pharma companies have always been selfless in their efforts to push unnecessary drugs on patients and create an opioid prob. +All these lawsuits are negatively going to impact shareholder value\xe2\x80\xa6 you\xe2\x80\x99re a class act John SMH'"
MsDevilishAngel,b'71% of #ChronicPain patients surveyed report that their prescriptions for opioid analgesics have been either reduced or rescinded by doctors openly claiming they were forced to do so under threat by the DEA Prescription Drug Division or the State Medical Board/ Health Department.'
MsDevilishAngel,b'All PC clinics included in a new study were taking new patients but when patient mentioned wanting to also receive #opioids 43% were no longer willing to see them. This suggests that many clinics shut their doors to any patient needing an opioid RX despite needing a new provider.'
BearPeace,"b'@nofish_nonuts Even before the \xe2\x80\x9copioid crisis\xe2\x80\x9d I came close to dying because I was treated as a drug seeker (having disclosed to ER physician I took narcotics for back severe back pain.)\nOccasionally I get tramadol, and it helps.\nPeople are suffering! The rules around prescribing must change!'"
MsDevilishAngel,b'#CDC claims their #opiod Guidelines are misapplied to #chronicpain patients and were only intended to help PCPs prescribe painkillers to alleviate acute pain in opioid-naive patients. Yet everyone adopted the recommended 90 MME per day limit. The Prescription Drug Monitoring'
TNDemoCat,b'@RepChuck Don\xe2\x80\x99t manufacture outrage. Yes the opioid epidemic is horrible. Making fentanyl schedule 1 won\xe2\x80\x99t change that. Putting more people in jail for longer periods of time won\xe2\x80\x99t change that (see: crack cocaine sentencing)'
annemarie1219,"b'@EpsteinATL @InterConHotels @marnibronstein Stephanie Rubel is working with anti opioid doctors for her job at the opioid response team, causing thousands of chronic pain patients to kill themselves from losing their pain meds. She has also been calling &amp; harassing pain advocates and should be fired from her position.'"
razor0133wife,b'@shycollie @Nunyabiz22 @DrDogmum @FandangoLeopold @HemeIsABlast @OvertheMoon4you @RohoLoves @EsquireRN @Franks_23 Can\xe2\x80\x99t blame them. I don\xe2\x80\x99t mind but wow people get offended when you say I think your abd pain is from constipation and I can\xe2\x80\x99t in good conscience prescribe an opioid for that \xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'
annemarie1219,b'@EpsteinATL @AtlJewishTimes Stephanie Rubel is working with anti opioid doctors and has bias in her work on the opioid response team. Chronic pain patients have killed rhemselves from losing their pain meds &amp; she is part of those deaths. She has been harassing advocates so I\xe2\x80\x99m speaking out against her too.'
tiahughes11,"b""@MarshaBlackburn Why don't you focus on TN, what are you doing for us? Opioid crisis here in your state is out of control but I guess you don't care about that?"""
annemarie1219,"b'@EpsteinATL @AtlJewishTimes Stephanie Rubel should recuse herself from the opioid response team, as she is working with anti opioid doctors and has implicit bias. She should be fired from her position. Lives are at stake &amp; she is part of the suicides by chronic pain patients being cut off from their meds.'"
louisfost15,"b'@bugnut69 @RepLisaMcClain \xe2\x80\x9cAmong study participants, medical cannabis use was associated with a 64% decrease in opioid use (n = 118), decreased number and side effects of medications, and an improved quality of life (45%).\xe2\x80\x9d'"
LaurenWGME,"b""Here's what we're working on for you at 6--\n\n\xf0\x9f\x94\xbaA local organization educating the community on Maine's opioid crisis\n\n\xf0\x9f\xa6\x83 Maine wildlife officials have started testing turkeys for PFAs \n\n\xf0\x9f\x97\x91\xef\xb8\x8f Cleaning up two towns in Maine on this beautiful April day \n\nSee you tonight! \n\n@WGME"""
annemarie1219,"b'@EpsteinATL If she was really into philanthropy, she would not partner with anti opioid doctors for her opioid response team. Thousands of lives of chronic pain patients have died by suicide because they lose access to their meds. Stephanie Rubel is part of that and she has to be stopped.'"
westsideco_org,"b'@LastWeekTonight SIS have not decreased the amount of overdoses in cities they have been instilled.  Cite Vancouver, San Francisco - opioid deaths at record paces. "" Harm reduction"" is a give away to addiction industry who needs people to maintain their addiction. @Twolfrecovery @KevinSabet'"
JoeHair1976,"b""@POTUS Thanks to Joe Biden, The Taliban owns Afghanistan and the world's #1 source of opioid based narcotics derivative of poppy plants. How much $ you take this time, little girl groper man?"""
ericbeneker,b'@davidmweissman @MarshaBlackburn How that opioid problem working it\xe2\x80\x99s way out there Marsha Marsha Marsha?'
elizabe50286054,b'@CMerandi Overly ambitious young jerk eager to climb on the opioid hysteria gravy train.'
RocooroCoody,"b'@US_FDA it\xe2\x80\x99s time to really start to fight the #opioid crisis make #naloxone or #narcan or #evzio  available without a #prescription not only will it save lives, it will reduce overdose statistics.'"
jjvillsr,b'@MarshaBlackburn How about returning the $700k you got from the opioid industry.'
Lainielah,"b'@skroobler This seems so dated, especially in the face of the opioid crisis. Reminds me of the mom on Everybody Loves Raymond who kept the Sucrets locked up because she thought they were a gateway drug too.'"
HarrisYano,b'@MarshaBlackburn First SECURE THE OPIOID PUSHERS IN YOUR HOME STATE'
DeclanJGray48,"b'@AP4Liberty Me and my father met with a unnamed congressman\xe2\x80\x99s head legislative counsel about the opioid crisis and fentanyl and dude was coked off his face during the meeting, such a jackass move'"
SeptemberDresan,"b""So my experiment of more frequent but low dose (1mg) opioid pain med isn't what I'd call a victory. It isn't enough to help with pain and together with the anesthesia meds I got Tuesday, the constipation factor is a serious problem. I'm pretty sick as a result. Sigh."""
DougChristi1,b'@MarshaBlackburn Have you seen the number of opioid deaths in your state? Maybe you could give back the lobbyist money and actually try to help your constituents.'
Kaos_Vs_Control,b'@AnnMadMax @Agatha__X Abuse of gabapentin has become more prevalent in recent years and has increased with the serious nature of the opioid crisis in the United States. It is most often abused by polydrug users who combine it with other substances to increase desired effects.'
UNSHAMEKY,"b'People from all walks of life can be living with opioid use disorder, and people from all walks of life can be in recovery. No matter their path and no matter their pathway, they are all so much more than their medical condition.\n\n#UNSHAMEKentucky #UNSHAMEKY'"
ExposeTheFV,"b'@kerobaldwin @hornswroggle1 @Boot60776351 @Acyn @RepBuddyCarter Opioid misuse rate per capita is roughly only 1 in 30, so the ""per abuser"" rate is terrifyingly high, still.'"
SSchwerman,b'@politvidchannel Pretty sure a pharmacist doesn\xe2\x80\x99t know anything about drug addiction since they don\xe2\x80\x99t dispense marijuana and aren\xe2\x80\x99t giving out surveys to find out of opioid scrips are being taken by marijuana users.'
skroobler,"b""@BklynMichael42 And legalizing weed might cut into those opioid profits, and he (and his donors) can't have that."""
mydocjackson,"b'@GingerFNP @Medscape It\xe2\x80\x99s statistically significant, but I\xe2\x80\x99m not sure it\xe2\x80\x99s clinically that relevant\xe2\x80\xa6 OME went from ~15 to ~10.  These folks weren\xe2\x80\x99t on much opioid power to begin with. Earlier studies have not shown a consistent, robust effect on cancer or non-cancer pain for cannabis.'"
kingrice11,"b'@MarshaBlackburn Hold opioid distribution accountable, not take donations.'"
gg4dxqn22f,b'@STILLTish @AnotherMrEchs @knewton168 @The_Mighty_S @judgejules75 @MabelFrances2 I should have been clearer.  I was referring to opioid cases because before this alarming development UK policy has been careful to prevent doctors having financial inducements to prescribe things.'
Runner507,"b'@BMeiselas Subliminal programming in the past, most likely the cause of all their current false news followers. Should be investigated, not allowed to be called \xe2\x80\x9cnews\xe2\x80\x9d, families of covid members deaths that followed them should be compensated like big pharma sued for opioid deaths.'"
JorickSkeptic,"b'@jk_rowling Imagine using the opioid crisis, to attack psychologists and anyone needing antidepressants.\n\nIts not that there\xe2\x80\x99s no problem with opioids, it\xe2\x80\x99s just that you\xe2\x80\x99re misdirecting it, and carelessly using people to push your shitty agenda.\n\nThat\xe2\x80\x99s why people are calling you out!'"
aj_h_97,b'@deadbodylicker Congrats to drugs for winning the war on drugs (see: opioid epidemic) all we did was change the dealer'
deborah_witalis,"b'@Agatha__X @Kaos_Vs_Control Nope, not metaformin(!), I\xe2\x80\x99ll have to retrieve bottle. RX that worked but may be opioid \xf0\x9f\x99\x81'"
JulsBudau,b'Quote from my research: \xe2\x80\x9cThe (opioid) smokers are getting shafted on this safe supply thing. They\xe2\x80\x99re either forced to inject or they have to go use before the pills kick in. It defeats the fucking purpose.\xe2\x80\x9d'
GQPArePuppets,"b'@MarshaBlackburn How about you secure your constituents from Opioid overdoses instead of taking 700,000 in campaign donations from Opioid companies'"
Margare77396679,"b'@TheTNHoller Tennessee is the opioid capital and they are fine with it because they get kickbacks! Vote these losers out!! Tennessee ranks #2 in the nation for opioid use, with East Tennessee having the highest opioid consumption in the state. 1,776 Tennesseans died from drug overdose in 2017'"
DrScottHadland,"b'We showed the risk of overdose or addiction after an initial opioid prescription in youth is low, &lt;1 in 300. (Obviously bigger concerns at public health level.) 2/4'"
suzanneleavey,b'@EbCummings1 It\xe2\x80\x99s not just weed it\xe2\x80\x99s all other therapies for pain that used to be in conjunction with opioid\xe2\x80\x99s are now stand alone.'
JamesCa48457564,"b'@SenSanders Especially considering the opioid crisis.\nThe deaths were on big pharma and medical advice.\nMarijuana can actually HELP people.\nGasoline IS dangerous.\nKids were eating tide pods.\nGUNS.\nall legal.\nSo, excuses about Marijuana, are exactly that. Excuses.'"
hope411adcock,"b""@davidaxelrod That's pretty much the Standard for anyone with a medical condition that involves #Pain.\n\nThe difference is, if the RX is an #Opioid &amp; you attempt to pay cash, you are Red Flagged in the #PDMP as a being a Drug Seeker &amp; the pharmacy may not sell you the RX.\n\n#PainDiscrimination"""
voteblueallways,b'@MarshaBlackburn Lets ask blackburn about her role in opioid crisis seeing that she received 1 million from pharma companies.'
Agouridis,b'@FreedomForMD @riccimike @katadhall Good luck because for 3 years before covid we tried to get a meeting with @GovLarryHogan about chronic pain patients and pain meds. We were ignored. Then we got a meeting with his opioid task force who had NO CLUE what was going on. These ppl don\xe2\x80\x99t want to talk or help us!'
msagundez,b'not the bitch ass mom calling the opioid crisis hysteria. This bitch is fucking off in the head.'
MarkHin83862722,"b""@buttonsbutt484 I suppose because it has the stigma of drugs attached to it. Trudeau doesn't even care about the opioid crisis either, and yet he's supposedly all for legalising drug use. It's like with gun crime, Trudeau bans types of guns, but criminals don't care about getting gun licences.\xf0\x9f\x98\x82"""
sockqts,b'yo im bout to introduce the opioid crisis to smile town'
wigglyjiggly1,b'@Acyn But filling 18000 opioid prescriptions per day is just fine\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
TogetherNHS,"b'@ripx4nutmeg Purdue Pharma pushed Oxycontin for HUGE profit in the US, knowing it was addictive, &amp; causing national levels of opioid addiction. This is another version of that playing out before us. They will only be stopped when a generation has been seriously irreversibly medically damaged.'"
BrianMannADK,"b""@ScalitoG @CurmudgeonCD21 @NPR This is not factually accurate. Again anyone with questions about this please read the article and the section detailing the DOJ's concerns about the Sacklers' attempt to use a bankruptcy deal to block opioid lawsuits directed at them and their nonbankrupt financial empire 1/"""
DecrimAdvocate,"b'@OpioidHysteria @AnthemScott @robkorobkin This is leaving aside the fact that many people now dying of opioids are not addicts, or even people using regularly. Illicit opioid pills, and increasingly other drugs as well, are a lottery, and some people lose the first time they try.'"
US_Muckraker,b'@deedeestoutHRR @ibdgirl76 What began as a reduction in opioid prescriptions has turned into an industrial behemoth with every institution being conscripted to buy into the myth in order to keep up the farce and to keep the money rolling in and from rolling out. Patients &amp; doctors are the casualties.'
emtgirl,b'@Derek_Vincent90 @FDArecalls You realize that stigmatizing opioid use is causing people who are in genuine pain to be left in pain.'
process_x,b'@TDCS @SixandLaura @CDCgov I agree. I\xe2\x80\x99m working on a 20 year overview of drug statistics for that very reason. None of the stats support CDC\xe2\x80\x99s claims of an Rx opioid or addiction crisis.'
cassidyglenn6,b'@PaulLukasiak @petercalloway @PostScottWilson What the hell are you defending? Are you downplaying the danger of opioid drug use? Are you implying there is nothing to be concerned about? Or are you just making arguments to distract from the feelings of desperation and abandonment experienced by people in this community?'
JohnathanPerk,"b'These photos were all taken in the Kensington neighborhood of Philadelphia, the epicenter of the opioid crisis in the northeast U.S.'"
ILoveOxycodone,"b'Opioid tolerance is crazy. \nEven if you take a t-break, the second you take a pill again, your tolerance goes back to what it was unless you waited for a year or more. \nIm not sure where I read that but that\xe2\x80\x99s insane.'"
BidenHarris10,b'@blumbus8 @barbas5588 @StarveAnArtist @davidhogg111 I am all for the opioid lawsuits.'
lynden_wood,"b'@MarshaBlackburn Your opioid donors called, they say thank you for postulating on \xe2\x80\x9chot button issues\xe2\x80\x9d in order to draw attention away from them. They also said, more checks are in the mail.'"
DaveSilberman,"b""@nolanforsenate In 2018, you threatened to shut down the Howard Center, the state's most important opioid use disorder treatment provider, and jail their staff.\n\nHow would that have increased public safety or curbed the opioid epidemic?"""
frinferneepers,"b""if you have a strong opinion on drug users, it's worth remembering that it's been 100 years since opioid users were criminalized, 70 since amphetamine. any illusions you have are post-criminalization metaphors largely transmitted by institutions profiting from criminalization"""
gyost09,"b'@phishy72 @petercalloway Ugh. Depressing and sad. I don\xe2\x80\x99t understand why we can\xe2\x80\x99t offer more methadone etc clinics, or why we\xe2\x80\x99re reduced to shoving addicts out of sight (read: into prisons) without dealing with legal opioid manufacturing more intelligently.'"
Kinsey6,"b""@CPPatientsWar Dr Tennant can attest to pain killing patients too. Maybe that's why the DEA forced him out of business. He knows the truth, w/ many decades of experience to back it up. I've got my own list of problems due to it too. These anti-opioid sadists truly don't know what they're doing."""
MomAmericas,b'@ibdgirl76 I don\xe2\x80\x99t and will never understand opioid elimination as a goal. I feel like this is something we shouldn\xe2\x80\x99t even put into a statement but rather always as a question: \xe2\x80\x98are you seriously suggesting opioid elimination as a goal?\xe2\x80\x99 \nAny confirming answer should horrify anyone/everyone'
ivyfeenix,"b'@matthewburger @SenSanders I don\xe2\x80\x99t want to hear anything about marijuana side effects until we discuss cigarette and opioid side effects, which are still very LEGAL in this country!'"
Glamdahl1,"b""@antifaoperative @DesignationSix They want the opioid crisis that's why they created it."""
_RubyLeClaire,b'Currently trying to get my heroin-addicted little sister help but apparently I know fuck-all about the opioid crisis and don\xe2\x80\x99t deserve to say anything about it.'
Riverrunsred44,"b'@_RubyLeClaire I commented (very accurately) that there\xe2\x80\x99s a lot more to it. You said that doesn\xe2\x80\x99t help anyone\xe2\x80\xa6and that gets me very defensive, you\xe2\x80\x99re right. \n\nI\xe2\x80\x99m fine with advocating for access. Advocate af! Just don\xe2\x80\x99t say it stops the opioid crisis because it absolutely will not.'"
icequeen081,"b""@PearsonElaine @hrw I am guessing the drs prescribing these aren't qualified to as the side effects can be horrendous. Some anti phychotics are known to rise prolactin levels, sugar levels change the receptors of opioid medications, these drs should have licences taken away leave our elderly alone"""
PCreighton1,b'@MarcRyanOnAir They lead the league in opioid distribution though. Which apparently is not as big a deal as sign stealing.'
Riverrunsred44,b'@_RubyLeClaire Not what I\xe2\x80\x99m saying. You\xe2\x80\x99re out here tweeting how to \xe2\x80\x9cstop\xe2\x80\x9d the opioid crisis. I said there\xe2\x80\x99s a lot more to it. And for whatever reason you\xe2\x80\x99re defensive about that. So when you tell me I\xe2\x80\x99m not helping after what my life has been? Fucking right I\xe2\x80\x99m not having that.'
_RubyLeClaire,b'@Riverrunsred44 I\xe2\x80\x99m sorry I can\xe2\x80\x99t argue every nuance of the opioid crisis in a fucking tweet. \n\nMaybe I should just fucking stop advocating because clearly I don\xe2\x80\x99t have the \xe2\x80\x9cright\xe2\x80\x9d experience and advocating for more access won\xe2\x80\x99t fix the whole fucking problem.'
MaryMSweeney,"b""@StephenKing Indeed. It's sickening...Marsha Blackburn took 700,000 dollars from the opioid industry...Then votes against capping insulin at 35 dollars a month...Owned by big pharma...The family values party."""
funchefchick,"b""@Joe53927015 @jojoletsgo33 @kdevil66 @Acyn Is it your belief that TODAY there are medical providers all over the country who are writing opioid prescriptions which are not medically necessary or appropriate?  And that people with pain issues 'don't realize' if they are addicted or not?"""
Lor_blueeyes,"b'@RichKittyjo @AnthonyBourque4 @cometryder @DWUhlfelderLaw @GovRonDeSantis All crime stats, opioid stats and suicide stats were from the census.'"
Riverrunsred44,"b'@_RubyLeClaire I am an addict that has experienced wanting help, being turned away and trying again. I have devoted a large amount of the last 18 1/2 years of my life to trying to help other addicts so forgive me\xe2\x80\xa6your 22 word tweet about how to stop the opioid crisis leaves a lot out.'"
ryanfreire13,"b'@NekoSilver @redmage_mari @EricDeming1 @marwilliamson literally every native american tribe.  chattel slavery, the exploitation of africa.  the wars with china and japan to force open their markets.  everyone who dies from overpriced pharms.  every opioid death.  every covid death pist vaccine'"
Joe53927015,b'@funchefchick @jojoletsgo33 @kdevil66 @Acyn Cut 100% of opioid patients off their scripts for 3 months. Then take the survey.'
jocmy85,b'@RepBuddyCarter you are a complete fool . How much were you paid under the table to run an opioid factory ?'
icrow27,"b'@trekkiebill @morgannike49 We literally give it to cancer patients to help. Way better than oxy, vicodin and any other opioid based narcotic pharma is pushing.. Generations of the US are fine with alcoholism but not weed, so odd.'"
inhumANthropoid,"b'@AnarchoCorvidae I\'m at a loss as to where this interaction stemmed from. ""Pronouns in bio"" shit just makes me laugh. But I refuse to let anyone question my handling of drugs and alcohol my late teens to early 20\'s was fought in the trenches of the Opioid Epidemic before it was even a news story'"
neildeaf1,b'@TopTenn @MarshaBlackburn @SenatorHagerty Probably the reason is for better opioid sales. Stocks.'
_RubyLeClaire,"b'@GregoryKeir Thank you for mansplaining the opioid crisis to me,'"
shawnbeck2000,"b'@hughieporter @WeAreCanProud @PierrePoilievre What is his platform\nWhat is stance on homelessness, the opioid problem, international affairs.\nRunning on a campaign of using the word freedom, is not a real campaign is it'"
ThomasManson420,"b""@JasReul @sev0666 @Keefito33 @usatgraphics hey I'm still here; and after a LOT of physical therapy still regularly walk 6-8 miles a day without any trouble in decent weather. The guy behind me ended up an opioid death because it was back when they were giving out Oxy like they were Skittles\xf0\x9f\x98\xa5"""
CryptoCharlie15,"b""@TheCryptoDog The good old days with pheni...till they weren't. Niavely turned to this and a bunch of other nootropics after I kicked my benzo and opioid addiction thinking they were the answer. You can do it and I wish you a strong recovery. Diet and exercise are the only thing you need."""
MangaBear1,b'There is no focus in the proposed 2022 CDC Opioid Prescribing Guidelines on the benefits of opioid pain meds or the risks of untreated/undertreated pain.  Chronic pain patients can often experience quality of life improvement and can gain/maintain function from opioid pain meds.'
AgedBlacklady,"b'@browsing_only88 You know all the mass murders your group commits, schools, malls, etc. all the buried in the backyard parents, children. That\xe2\x80\x99s white-on-white crime. All the opioid/meth crime? White on white, you\xe2\x80\x99ve got your own community to worry about. Do better.'"
GregoryKeir,b'@_RubyLeClaire The opioid crisis was caused by healthcare professionals cutting prescriptions from chronic pain patients who then turned to illicit drugs. They had safe supply before that.'
AprilAnneChase,"b'@la_kops @KFILE @RyanMarino Should everyone carry an Epi-pen and insulin as well? I see your point, and in some ways agree. Lost my sister to the opioid crisis. However, the point seems a bit off topic for a children\xe2\x80\x99s clothing post. I think there are other posts on Twitter more appropriate for this convo.'"
Russell22998582,"b'@MadisonSiriusXM when death and crime were ripping us apart with no relief in sight. But when the opioid crisis started hitting the white community like a Mike Tyson punch, suddenly empathy and rehabilitation became the order of the day. And every white politician had a bill or program to pitch'"
pnwonthewater,"b""@MarshaBlackburn Marsha, why did you take $700,000 dollars from opioid pharmaceutical companies? Tennessee has a big problem with opioid. You're in the pocket of the companies harming your constituents."""
goode_hurt,b'@tahoerimriders @GailLaughingwo1 @xavier14524424 This is so very very true.... they pushed opioid rxs and then took it away punishing all for those who abused'
lifeunderarock3,"b'@Willard_Reaves How about a government that prioritizes healthcare, homelessness and an opioid crisis over $7.5m donation to a ballet school and new tutus. Shouldn\xe2\x80\x99t the arts community be fundraising for donations themselves, and not medical workers fundraising for essential services?'"
LadyB01427871,"b'@bcyrl888 With Biden we have soaring crimes, record inflation, border crisis, skyrocketing gas prices, pushing world war, abandoned US hostages, giving terrorists Billions in weapons, increased opioid deaths, media censoring, spying on citizens, empty shelves &amp; forced medical experiments.'"
Nerfaphytum,"b""@FerrousDeuler @GlobalBC Um, drug deaths haven't been sidelined by the media, I've read extensively on the opioid crisis quite consistently."""
SnacksJohn,b'@MkayUokay @TPostMillennial Marsha Blackburn took about a million dollars from the opioid producers and distributors\nFeel free to take a seat'
S3333Angel,b'@MarshaBlackburn You on the other hand took a significant amount of money from big pharma. Opioid deaths Marsha. Lots and lots of opioid deaths and addictions.'
Lor_blueeyes,b'@AnthonyBourque4 @RichKittyjo @cometryder @DWUhlfelderLaw @GovRonDeSantis 1.  You are side stepping. He was talking about the strength of FL bodies vs NY in a battle with the molecule\n\n2. The homicide rate in FL is 7.9 and in NY  is 4.7. \nThe opioid overdose rate in FL is 35 and in NY is 25.4\nThe suicide rate in FL is 13.2 and in NY is 8\n\nUhhh\xe2\x80\xa6.'
Tyra__Banksy,"b'@PerriPerson @YouTube Oh I def couldn\xe2\x80\x99t afford it either, but a gal dreamed lol. Glad you kicked or what sounds like you kicked (no shame tho if you didn\xe2\x80\x99t) the opioid habit!'"
sahil_vi,b'@NileshShah68 Religion was the opioid of the masses. \n\nSocial media is the religion of the modern era.'
tough_Clinton,b'@burroughsquote Naked Lunch tried to glorify opioid addiction.'
jpbergl,b'@MarshaBlackburn Marsha Blackburn profits from the opioid deaths of her constituents.'
gilroy_stanley,b'@MizzChanta The opioid Pharma companies should face criminal charges. IMO'
MangaBear1,b'@CMerandi A friend of mine who is a chronic pain patient and a veteran suffered a bleeding ulcer as a result of a doctor taking him off opioid pain medications and putting him on ibuprofen for his pain.  He almost died as a result.  How can anyone say this is safer for patients?'
JenNWCbus,"b'@thespybrief @danushman There are always parts of the medical profession willing to take an issue that should affect a very small number of people, and turn it into mega business. The opioid crisis is a product of this, but there are many examples.'"
Siadasha,b'@wndrling @MarshaBlackburn She can speak up as to why she is complicit in the opioid genocide'
TammySueRuhl,"b'@hodler78 @Eadranai @VAAnnArbor @VADetroit @VeteransHealth @DenisMcDonough @USCtVetClaims No doubt, it\xe2\x80\x99s working for them. Even called veteran an opioid seeker. WTF?'"
JackRedelfs,"b'@TradNorm I wouldn\'t overestimate the dangers of dextroamphetamine. It\'s not an opioid that will cause you to keel over dead during what would otherwise be the ""prime of your life."" It might shave a few years off of your senior years but we make a lot of tradeoffs like that.'"
JonErikShelly1,b'@Liz_Wheeler being attacked for virtue whilst you look down on this country\xe2\x80\x99s warfighter\xe2\x80\x99s plight for even a morsel of decent medical care for their minds and mental well being and are actually literally promoting the current state of VA \xe2\x80\x9chealthcare\xe2\x80\x9d which is opioid based. Got a lot of nerve'
KyHorror666,b'@Eve6 Give HIM life in prison for the opioid crisis'
